user_id,article_1,article_2,article_3,article_4,article_5
211647,272143,64329,199198,324823,166581
211648,331116,157478,289003,57966,97530
211649,303565,159177,31520,129434,234987
211650,272143,175040,199198,162655,285343
211651,337143,288500,156713,293514,245161
211652,272143,58954,58996,64329,156560
211653,272143,162655,64329,158536,156560
211654,293513,337143,245161,159275,288528
211655,162655,64329,272143,158536,156560
211656,255007,255188,277107,202320,352979
211657,272143,160417,162655,156560,199198
211658,272143,175040,64329,324823,199198
211659,336220,234267,277491,160142,234269
211660,36162,211442,156279,209122,30760
211661,64329,272143,162655,158536,160417
211662,36162,50644,211442,234481,70986
211663,218028,214753,158541,202355,215613
211664,129434,272218,301030,338339,336380
211665,353576,352546,352555,353019,352092
211666,158906,272218,160940,124749,293114
211667,336223,119193,129289,47718,271261
211668,284547,235230,338350,129029,156560
211669,123909,276970,168623,236207,95972
211670,336220,277491,235616,234267,289186
211671,272143,199198,64329,175040,235715
211672,129434,272218,338339,301030,108856
211673,218028,214753,202355,87213,87215
211674,218028,214753,158541,215613,162378
211675,331116,215613,218028,214753,199474
211676,36162,50644,70986,211442,234481
211677,202289,202741,202493,207311,257291
211678,272143,199198,64329,175040,235715
211679,233658,303565,159177,129434,237592
211680,336245,20691,337441,288440,32088
211681,331116,218028,202559,209236,162378
211682,277107,289003,157478,352979,57966
211683,272143,199197,313431,235230,284547
211684,161506,161801,63307,214283,141004
211685,181585,128260,119534,47854,119488
211686,272143,175040,199198,166581,218337
211687,336221,157076,336223,95716,315105
211688,87174,87231,87224,87211,87179
211689,209122,70986,202370,205958,50644
211690,156560,272143,156619,160417,156447
211691,336223,119193,218330,352983,174500
211692,272143,64329,198659,182394,175040
211693,160748,337630,254265,206763,199474
211694,124350,123290,124748,124734,123757
211695,96210,277067,57616,20691,336245
211696,352979,36162,158772,336254,39894
211697,73262,70091,73374,73413,198659
211698,64329,272143,162655,158536,160417
211699,331116,218028,199372,226095,202559
211700,271261,119193,95716,315105,48403
211701,331116,157478,207603,289003,202355
211702,336254,157478,289003,57966,202355
211703,257291,293301,202493,233717,159762
211704,272143,162655,158536,156560,199198
211705,293114,124749,293050,313996,283238
211706,183176,111043,284339,47854,129799
211707,183176,285533,348109,9308,233688
211708,270607,245161,50504,158882,96210
211709,293513,245161,270607,50504,162107
211710,336245,20691,288440,337441,32088
211711,336220,235616,277491,234267,289186
211712,331116,218118,145510,199372,220229
211713,50864,233717,257291,159762,159473
211714,161602,207994,233717,160132,58193
211715,272143,175040,199198,162655,156560
211716,336245,288440,20691,96210,205873
211717,57748,159943,159266,58619,70215
211718,289090,336220,235616,277491,234269
211719,293114,293050,96755,216380,30064
211720,272143,175040,64329,199198,324823
211721,336245,96210,140646,20691,272311
211722,64329,272143,162655,158536,156560
211723,156355,272218,129434,284985,124749
211724,336380,129434,31520,233658,133160
211725,199474,289034,108858,206763,256129
211726,272143,160974,160417,158536,156447
211727,31520,336380,133160,303565,108856
211728,157078,207994,207982,206407,338350
211729,284985,293114,338339,160940,156355
211730,21229,235854,336220,19895,62464
211731,198659,64329,324823,156560,199198
211732,64329,162655,272143,156560,158536
211733,183176,233688,111043,47854,119534
211734,156560,162655,272143,160417,158536
211735,331116,218028,162378,209236,202559
211736,272143,160974,160417,158536,156447
211737,272143,175040,64329,324823,199198
211738,202355,202559,331116,218028,206120
211739,272143,64329,199198,324823,285343
211740,277107,336254,36162,289003,206415
211741,50644,211442,30760,277107,156279
211742,208237,207848,234269,235616,208531
211743,272143,199198,64329,175040,235715
211744,272143,338015,336928,336761,156560
211745,129004,272143,141477,146188,140613
211746,336221,234698,234269,95716,289090
211747,96210,336245,284583,57616,271262
211748,160417,272143,156560,162655,160974
211749,183176,354086,277492,128260,233688
211750,272143,199198,64329,175040,235715
211751,48972,49012,272143,47999,48786
211752,161506,63307,214283,141004,133160
211753,272143,160417,158536,156447,160974
211754,272143,156560,162655,64329,166583
211755,156658,159275,161580,57748,235114
211756,183176,128260,111043,284090,289090
211757,64329,199198,198659,324823,156560
211758,64329,198659,199198,156560,162655
211759,272143,199198,64329,235715,175040
211760,272143,64329,198659,162655,166581
211761,161506,141004,270799,63307,235525
211762,124228,123909,168623,276970,331738
211763,331116,218028,202355,199474,214753
211764,156560,160417,64329,198659,158536
211765,293513,96210,270607,336934,57748
211766,289090,336220,234267,235616,336221
211767,96210,250043,157375,57616,71161
211768,331116,218028,162378,209236,214753
211769,168623,208145,257291,208048,206211
211770,336254,16765,199372,292390,58235
211771,199197,272143,156624,162338,235230
211772,336380,158047,108856,156355,83534
211773,277713,36162,277107,70986,50644
211774,157478,336254,207603,289003,331116
211775,271261,336223,315105,218330,129591
211776,272143,160417,162655,156560,175040
211777,96210,20691,183176,288440,9308
211778,293050,336314,124749,286209,313996
211779,283009,352979,39894,36162,331116
211780,16346,15064,14163,16893,13881
211781,234267,336220,235854,289090,337192
211782,351875,277107,352979,285300,289003
211783,124194,283392,284422,236444,124177
211784,209013,205869,208970,199474,209245
211785,96210,20691,270607,285377,245161
211786,272143,175040,64329,324823,199198
211787,337143,159275,288500,159912,157774
211788,257291,108855,286321,156723,160131
211789,39859,39825,39561,39857,39799
211790,95716,336223,214021,218330,119193
211791,272143,64329,198659,175040,166581
211792,20691,96210,288440,9308,183176
211793,299841,299170,300483,31520,299146
211794,14163,16667,16749,50644,15064
211795,283009,336254,277107,331116,39894
211796,293114,124749,284985,160940,337735
211797,70240,50644,211442,16346,205824
211798,272143,175040,199198,166581,218337
211799,331116,202355,158541,218028,157815
211800,272143,64329,199198,324823,166581
211801,218028,214753,87215,87213,162378
211802,96210,271262,250043,336245,20691
211803,50644,277107,235105,156279,234481
211804,331116,202355,157478,336254,289003
211805,168838,199474,331116,161872,336250
211806,211442,36162,277107,50644,212234
211807,272143,64329,199198,324823,285343
211808,64329,199198,198659,166581,324823
211809,199198,64329,198659,166581,156560
211810,336223,119193,270229,271261,59057
211811,36162,50644,277107,30760,234308
211812,272143,175040,199198,218337,166581
211813,272143,175040,199198,324823,156560
211814,124749,124176,123289,293050,338340
211815,66672,96210,157375,300234,66665
211816,272143,160417,64329,162655,156560
211817,174300,177390,119600,16762,65991
211818,235616,208118,32082,234698,285212
211819,272143,199198,64329,235715,175040
211820,237822,160748,199474,293513,284154
211821,336223,225019,31836,59057,48403
211822,273464,336245,96210,271904,270857
211823,58580,96210,336245,313920,225010
211824,21347,20433,19350,19207,272143
211825,331116,202355,218028,158541,157815
211826,58619,205869,208970,209348,202652
211827,199198,272143,64329,175040,36161
211828,272143,175040,199198,166581,218337
211829,272143,175040,199198,218337,166581
211830,331116,343256,237822,288528,97616
211831,272143,199198,175040,166581,218337
211832,289090,336220,277491,235616,234269
211833,234698,336221,156964,235616,64409
211834,233658,286128,299841,336380,159177
211835,272143,199198,175040,218337,166581
211836,336245,183176,96210,20691,111043
211837,199198,156560,64329,162655,166581
211838,272143,160417,64329,162655,156560
211839,343256,337143,288500,208582,97616
211840,272143,175040,199198,218337,166581
211841,235616,289090,336221,352902,235524
211842,156560,272143,162655,160417,158536
211843,162655,156447,160974,160417,156560
211844,57748,58619,159943,70215,202652
211845,183176,284339,233688,111043,129799
211846,256129,337143,159275,205869,156713
211847,168623,293301,257291,285719,156963
211848,277491,289090,234267,235616,160142
211849,42492,272143,66421,42164,42630
211850,331116,337166,13555,218028,14627
211851,129434,198159,336380,194645,129543
211852,168623,123909,235804,156625,285055
211853,272143,64329,160417,162655,218337
211854,96987,97616,95917,161872,96505
211855,111043,336245,233688,181585,96210
211856,336223,271261,59057,270229,48403
211857,255007,255188,255683,288827,16346
211858,343256,293513,168564,206763,288528
211859,293513,96210,16087,194289,285675
211860,124749,293050,123289,338340,124350
211861,272143,156447,162655,156560,160417
211862,211415,211722,354086,277492,214297
211863,336245,96210,288440,183176,159529
211864,331116,157478,97530,289003,57966
211865,57748,293513,202652,288528,209013
211866,119193,48403,59057,271261,270229
211867,215861,123757,235028,168623,161425
211868,336245,20691,337441,288440,32088
211869,218028,202355,87215,87213,158541
211870,156560,272143,160974,162655,156447
211871,64329,272143,158536,162655,160417
211872,156355,338339,293114,284985,301030
211873,168416,168743,50644,159943,168401
211874,133160,303180,31836,288320,336223
211875,158536,156560,162655,64329,156447
211876,272143,175040,199198,324823,156560
211877,331116,215613,199474,315146,157815
211878,96210,270607,293513,285675,50504
211879,293513,96210,285377,50504,158882
211880,284985,293114,140528,338339,158906
211881,95716,271261,352983,336223,315105
211882,336245,233688,96210,111043,181585
211883,293513,270607,245161,50504,162107
211884,156279,36162,50644,30760,211401
211885,293513,245161,270607,162107,50504
211886,156279,30760,234481,211442,209122
211887,162655,160974,156447,160417,156560
211888,331116,218028,202355,214753,199474
211889,272143,175040,199198,166581,218337
211890,284583,96210,271262,20691,336245
211891,352979,158772,206415,331116,235105
211892,224303,216136,50383,224781,50619
211893,293114,124749,203890,208380,158906
211894,272143,160417,64329,162655,156560
211895,19797,336245,183176,19382,19431
211896,235616,336220,277491,234267,234698
211897,336220,289090,235616,234269,160142
211898,336245,233688,111043,181585,96210
211899,336220,235616,277491,234267,289186
211900,215993,183176,233688,111043,234006
211901,156279,36162,50644,30760,224730
211902,234698,289186,336221,156964,64409
211903,336245,10127,183176,9649,348112
211904,277107,289003,39894,205824,36162
211905,272143,21347,19709,64329,20292
211906,272143,199198,175040,166581,218337
211907,272143,156447,162655,158536,160417
211908,124748,124228,123290,123909,123818
211909,272143,160974,160417,158536,156447
211910,272143,160417,162655,156560,64329
211911,111043,336245,96210,233688,20691
211912,234006,215993,233688,183176,111043
211913,301116,300832,300715,299795,299468
211914,336245,271262,285377,293513,288440
211915,96210,20691,271262,285377,236610
211916,336380,31520,108856,156355,128551
211917,272143,160974,160417,156447,314770
211918,162655,272143,156447,158536,156560
211919,95802,271859,331116,270473,272955
211920,50504,285377,96986,30336,31278
211921,96210,336245,288440,285377,271262
211922,272143,64329,162655,160417,156560
211923,206415,36162,277107,234308,206571
211924,183176,233688,215993,283505,336245
211925,199474,158882,293514,337143,57748
211926,161517,157759,336221,161191,211415
211927,245161,293514,270607,158882,337143
211928,59057,63307,288320,336223,161506
211929,331116,157478,57966,289003,218028
211930,271262,236610,65991,236596,58580
211931,331116,218028,158541,199474,160748
211932,58580,96210,277067,283764,336245
211933,331116,202355,199372,336250,292508
211934,225010,271262,236566,283764,313920
211935,331116,202355,218028,209236,206120
211936,129434,31520,198199,87192,87174
211937,272143,160974,199198,160417,158536
211938,156355,129434,198225,108856,336380
211939,124749,124350,123289,293050,123909
211940,119534,277492,336220,215674,128260
211941,331116,218028,209236,162378,202559
